sub_id,word,ink,response,rt
S07,green,brown,brown,678.2050519013497
S07,green,brown,brown,678.2050519013497
S07,red,blue,blue,570.7001869515616
S07,red,blue,blue,570.7001869515616
S07,red,blue,blue,728.0490683096835
S07,red,blue,blue,728.0490683096835
S07,red,blue,blue,704.3445389910963
S07,red,blue,blue,704.3445389910963
S07,red,blue,blue,687.4955013461245
S07,red,blue,blue,687.4955013461245
S07,red,blue,blue,587.0981577916538
S07,red,blue,blue,587.0981577916538
S07,red,purple,purple,807.7021595436493
S07,red,purple,purple,807.7021595436493
S07,red,purple,purple,684.1967040247882
S07,red,purple,purple,684.1967040247882
S07,red,purple,purple,680.2961220698002
S07,red,purple,NA,NA
S07,red,purple,purple,617.7561169323927
S07,red,purple,purple,617.7561169323927
S07,red,purple,purple,688.942845603558
S07,red,purple,purple,688.942845603558
S07,red,green,red,755.2212042241437
S07,red,green,green,755.2212042241437
S07,red,green,green,604.8500923757736
S07,red,green,green,604.8500923757736
S07,red,green,green,732.1757323883271
S07,red,green,green,732.1757323883271
S07,red,green,green,735.7276559397886
S07,red,green,green,735.7276559397886
S07,red,green,green,703.27200495722
S07,red,green,green,703.27200495722
S07,red,red,red,619.1723975642669
S07,red,red,red,619.1723975642669
S07,red,red,red,701.0091234752448
S07,red,red,red,701.0091234752448
S07,red,red,red,618.2306417073054
S07,red,red,red,618.2306417073054
S07,red,red,NA,NA
S07,red,red,red,716.0869328158423
S07,red,red,red,735.0399015472337
S07,red,red,red,735.0399015472337
S07,red,brown,brown,648.2892757159597
S07,red,brown,brown,648.2892757159597
S07,red,brown,brown,781.375840208986
S07,red,brown,brown,781.375840208986
S07,red,brown,brown,624.836795838931
S07,red,brown,brown,624.836795838931
S07,red,brown,brown,680.6537302450654
S07,red,brown,brown,680.6537302450654
S07,red,brown,brown,684.1033258201161
S07,red,brown,brown,684.1033258201161
S07,brown,blue,blue,657.6512734522727
S07,brown,blue,blue,657.6512734522727
S07,brown,blue,blue,725.2287498554382
S07,brown,blue,blue,725.2287498554382
S07,brown,blue,blue,679.29628653189
S07,brown,blue,blue,679.29628653189
S07,brown,blue,blue,676.2664096856658
S07,brown,blue,blue,676.2664096856658
S07,brown,blue,blue,677.3550662411591
S07,brown,blue,blue,677.3550662411591
S07,brown,purple,brown,548.9486043423184
S07,brown,purple,purple,548.9486043423184
S07,brown,purple,purple,765.4416621600881
S07,brown,purple,purple,765.4416621600881
S07,brown,purple,brown,631.0674655570688
S07,brown,purple,purple,631.0674655570688
S07,brown,purple,purple,652.0559954402369
S07,brown,purple,purple,652.0559954402369
S07,brown,purple,purple,700.049204679879
S07,brown,purple,purple,700.049204679879
S07,brown,green,brown,772.0848236993654
S07,brown,green,green,772.0848236993654
S07,brown,green,green,696.6152947489596
S07,brown,green,green,696.6152947489596
S07,brown,green,green,758.1995413506396
S07,brown,green,green,758.1995413506396
S07,brown,green,green,636.7414658892187
S07,brown,green,green,636.7414658892187
S07,brown,green,green,749.6237071532183
S07,brown,green,green,749.6237071532183
S07,brown,red,red,610.207668200892
S07,brown,red,red,610.207668200892
S07,brown,red,red,684.7771900514792
S07,brown,red,red,684.7771900514792
S07,brown,red,red,614.6292410550293
S07,brown,red,red,614.6292410550293
S07,brown,red,red,682.3439508370014
S07,brown,red,red,682.3439508370014
S07,brown,red,red,832.1042285240138
S07,brown,red,red,832.1042285240138
S07,brown,brown,brown,578.4906361532423
S07,brown,brown,brown,578.4906361532423
S07,brown,brown,brown,664.5787342961441
S07,brown,brown,brown,664.5787342961441
S07,brown,brown,brown,729.8827501475035
S07,brown,brown,brown,729.8827501475035
S07,brown,brown,brown,639.0072116702574
S07,brown,brown,brown,639.0072116702574
S07,brown,brown,brown,639.127757693034
S07,brown,brown,brown,639.127757693034
S08,blue,blue,blue,524.3858410353178
S08,blue,blue,blue,524.3858410353178
S08,blue,blue,blue,574.2625600742583
S08,blue,blue,blue,574.2625600742583
S08,blue,blue,blue,654.5397110416335
S08,blue,blue,blue,654.5397110416335
S08,blue,blue,blue,655.3299314462438
S08,blue,blue,blue,655.3299314462438
S08,blue,blue,blue,569.0876298275789
S08,blue,blue,blue,569.0876298275789
S08,blue,purple,purple,608.020782241297
S08,blue,purple,purple,608.020782241297
S08,blue,purple,purple,695.7136171057923
S08,blue,purple,purple,695.7136171057923
S08,blue,purple,purple,644.9971318365698
S08,blue,purple,purple,644.9971318365698
S08,blue,purple,purple,559.1040522168287
S08,blue,purple,NA,NA
S08,blue,purple,purple,663.4953497952496
S08,blue,purple,purple,663.4953497952496
S08,blue,green,green,566.8683141938204
S08,blue,green,green,566.8683141938204
S08,blue,green,green,617.7289739227915
S08,blue,green,green,617.7289739227915
S08,blue,green,green,554.7904137433693
S08,blue,green,green,554.7904137433693
S08,blue,green,green,658.7456952272513
S08,blue,green,green,658.7456952272513
S08,blue,green,green,603.5528518981852
S08,blue,green,green,603.5528518981852
S08,blue,red,red,621.1266724467362
S08,blue,red,red,621.1266724467362
S08,blue,red,NA,NA
S08,blue,red,red,678.1899376234012
S08,blue,red,red,598.4774522714367
S08,blue,red,blue,598.4774522714367
S08,blue,red,red,756.8122881565849
S08,blue,red,red,756.8122881565849
S08,blue,red,red,640.839254935937
S08,blue,red,NA,NA
S08,blue,brown,brown,639.3904980505382
S08,blue,brown,brown,639.3904980505382
S08,blue,brown,brown,647.554971776121
S08,blue,brown,brown,647.554971776121
S08,blue,brown,blue,677.1775436893424
S08,blue,brown,brown,677.1775436893424
S08,blue,brown,brown,764.7736117695839
S08,blue,brown,brown,764.7736117695839
S08,blue,brown,brown,648.3237959754994
S08,blue,brown,brown,648.3237959754994
S08,purple,blue,blue,733.2955191399549
S08,purple,blue,NA,NA
S08,purple,blue,blue,606.6893128184533
S08,purple,blue,blue,606.6893128184533
S08,purple,blue,blue,501.0816353654329
S08,purple,blue,blue,501.0816353654329
S08,purple,blue,blue,626.0619619496177
S08,purple,blue,blue,626.0619619496177
S08,purple,blue,purple,565.870596804806
S08,purple,blue,blue,565.870596804806
S08,purple,purple,purple,665.8721227310915
S08,purple,purple,purple,665.8721227310915
S08,purple,purple,purple,581.5318289964891
S08,purple,purple,purple,581.5318289964891
S08,purple,purple,purple,663.985870098115
S08,purple,purple,purple,663.985870098115
S08,purple,purple,purple,629.5328983593483
S08,purple,purple,purple,629.5328983593483
S08,purple,purple,purple,542.0358529226353
S08,purple,purple,purple,542.0358529226353
S08,purple,green,green,682.9000672800081
S08,purple,green,green,682.9000672800081
S08,purple,green,green,598.891125277445
S08,purple,green,green,598.891125277445
S08,purple,green,green,543.2350447399621
S08,purple,green,green,543.2350447399621
S08,purple,green,green,670.277834171849
S08,purple,green,green,670.277834171849
S08,purple,green,green,713.3186526067009
S08,purple,green,green,713.3186526067009
S08,purple,red,red,657.8354524959556
S08,purple,red,red,657.8354524959556
S08,purple,red,red,519.9104572259179
S08,purple,red,red,519.9104572259179
S08,purple,red,red,586.972840277593
S08,purple,red,red,586.972840277593
S08,purple,red,red,775.1354167508182
S08,purple,red,red,775.1354167508182
S08,purple,red,purple,591.1287779891443
S08,purple,red,red,591.1287779891443
S08,purple,brown,brown,632.6401689287098
S08,purple,brown,purple,632.6401689287098
S08,purple,brown,brown,576.580536426037
S08,purple,brown,brown,576.580536426037
S08,purple,brown,brown,725.542018579616
S08,purple,brown,brown,725.542018579616
S08,purple,brown,brown,691.6149875031914
S08,purple,brown,brown,691.6149875031914
S08,purple,brown,brown,645.496600757806
S08,purple,brown,brown,645.496600757806
S08,green,blue,green,471.701376992029
S08,green,blue,blue,471.701376992029
S08,green,blue,blue,681.807540041339
S08,green,blue,green,681.807540041339
S08,green,blue,blue,528.8193947299907
S08,green,blue,green,528.8193947299907
S08,green,blue,green,566.4482287359779
S08,green,blue,blue,566.4482287359779
S08,green,blue,blue,590.6739693228897
S08,green,blue,blue,590.6739693228897
S08,green,purple,purple,671.8614734244022
S08,green,purple,purple,671.8614734244022
S08,green,purple,NA,NA
S08,green,purple,purple,637.9646940462395
S08,green,purple,NA,NA
S08,green,purple,purple,631.5622982913701
S08,green,purple,NA,NA
S08,green,purple,purple,613.5953808507257
S08,green,purple,purple,614.5727830991394
S08,green,purple,purple,614.5727830991394
S08,green,green,green,611.7416484618601
S08,green,green,green,611.7416484618601
S08,green,green,green,602.3429093689653
S08,green,green,green,602.3429093689653
S08,green,green,green,738.4243548086087
S08,green,green,green,738.4243548086087
S08,green,green,green,473.631375677005
S08,green,green,green,473.631375677005
S08,green,green,green,556.493237011138
S08,green,green,green,556.493237011138
S08,green,red,red,483.7100419032582
S08,green,red,red,483.7100419032582
S08,green,red,red,649.3269185723937
S08,green,red,red,649.3269185723937
S08,green,red,red,673.9215838652594
S08,green,red,NA,NA
S08,green,red,red,665.9274690158022
S08,green,red,red,665.9274690158022
S08,green,red,red,660.1819052203327
S08,green,red,red,660.1819052203327
S08,green,brown,brown,586.0932902899833
S08,green,brown,brown,586.0932902899833
S08,green,brown,green,458.10532025767634
S08,green,brown,brown,458.10532025767634
S08,green,brown,brown,691.4315831321884
S08,green,brown,brown,691.4315831321884
S08,green,brown,brown,524.370529909296
S08,green,brown,brown,524.370529909296
S08,green,brown,brown,674.5671881426662
S08,green,brown,brown,674.5671881426662
S08,red,blue,blue,686.421655023057
S08,red,blue,blue,686.421655023057
S08,red,blue,red,618.0959669575439
S08,red,blue,blue,618.0959669575439
S08,red,blue,blue,495.83851614558597
S08,red,blue,blue,495.83851614558597
S08,red,blue,blue,628.0550656365496
S08,red,blue,blue,628.0550656365496
S08,red,blue,blue,606.264349104191
S08,red,blue,blue,606.264349104191
S08,red,purple,purple,665.2819850522625
S08,red,purple,purple,665.2819850522625
S08,red,purple,purple,550.1262895414467
S08,red,purple,NA,NA
S08,red,purple,red,700.7460103220842
S08,red,purple,red,700.7460103220842
S08,red,purple,purple,714.7144538491435
S08,red,purple,NA,NA
S08,red,purple,purple,677.0691615631449
S08,red,purple,NA,NA
S08,red,green,green,702.3614616481722
S08,red,green,green,702.3614616481722
S08,red,green,green,594.9240223795651
S08,red,green,green,594.9240223795651
S08,red,green,red,598.2068421162096
S08,red,green,green,598.2068421162096
S08,red,green,green,682.769520229077
S08,red,green,green,682.769520229077
S08,red,green,green,640.693994975098
S08,red,green,green,640.693994975098
S08,red,red,red,607.8711457452519
S08,red,red,red,607.8711457452519
S08,red,red,red,620.2336259010932
S08,red,red,red,620.2336259010932
S08,red,red,red,626.3640966208011
S08,red,red,red,626.3640966208011
S08,red,red,red,512.3953064283957
S08,red,red,red,512.3953064283957
S08,red,red,NA,NA
S08,red,red,red,657.4819223064635
S08,red,brown,brown,659.6800788371625
S08,red,brown,brown,659.6800788371625
S08,red,brown,brown,525.0101573101756
S08,red,brown,brown,525.0101573101756
S08,red,brown,brown,633.5923285948417
S08,red,brown,brown,633.5923285948417
S08,red,brown,red,694.6684728776304
S08,red,brown,brown,694.6684728776304
S08,red,brown,brown,550.6235743230419
S08,red,brown,brown,550.6235743230419
S08,brown,blue,blue,674.6353627306115
S08,brown,blue,blue,674.6353627306115
S08,brown,blue,blue,624.8928127944282
S08,brown,blue,blue,624.8928127944282
S08,brown,blue,blue,724.7247946891562
S08,brown,blue,blue,724.7247946891562
S08,brown,blue,NA,NA
S08,brown,blue,blue,581.4376455558398
S08,brown,blue,blue,499.2528363602327
S08,brown,blue,blue,499.2528363602327
S08,brown,purple,purple,643.1494628204684
S08,brown,purple,purple,643.1494628204684
S08,brown,purple,purple,711.9813628970272
S08,brown,purple,purple,711.9813628970272
S08,brown,purple,purple,647.6594423227668
S08,brown,purple,purple,647.6594423227668
S08,brown,purple,purple,497.7558711617443
S08,brown,purple,purple,497.7558711617443
S08,brown,purple,purple,524.7059497750741
S08,brown,purple,purple,524.7059497750741
S08,brown,green,green,621.958607734861
S08,brown,green,green,621.958607734861
S08,brown,green,green,645.2742955171442
S08,brown,green,green,645.2742955171442
S08,brown,green,green,529.2632180732836
S08,brown,green,green,529.2632180732836
S08,brown,green,green,521.1233599156485
S08,brown,green,green,521.1233599156485
S08,brown,green,green,584.448039767133
S08,brown,green,brown,584.448039767133
S08,brown,red,red,623.6803583842573
S08,brown,red,red,623.6803583842573
S08,brown,red,red,791.9952589561902
S08,brown,red,red,791.9952589561902
S08,brown,red,red,620.6862079734886
S08,brown,red,red,620.6862079734886
S08,brown,red,red,624.7551899896844
S08,brown,red,brown,624.7551899896844
S08,brown,red,red,603.7335525035079
S08,brown,red,red,603.7335525035079
S08,brown,brown,brown,701.6497378489304
S08,brown,brown,brown,701.6497378489304
S08,brown,brown,brown,621.7350878299409
S08,brown,brown,brown,621.7350878299409
S08,brown,brown,brown,659.4510828888125
S08,brown,brown,brown,659.4510828888125
S08,brown,brown,brown,673.9177747575015
S08,brown,brown,brown,673.9177747575015
S08,brown,brown,brown,525.491734298934
S08,brown,brown,brown,525.491734298934
S09,blue,blue,blue,594.0295272403721
S09,blue,blue,blue,594.0295272403721
S09,blue,blue,blue,725.9196819944549
S09,blue,blue,blue,725.9196819944549
S09,blue,blue,blue,512.7217804138153
S09,blue,blue,blue,512.7217804138153
S09,blue,blue,blue,573.9082234052581
S09,blue,blue,blue,573.9082234052581
S09,blue,blue,blue,607.2936832787307
S09,blue,blue,blue,607.2936832787307
S09,blue,purple,purple,630.4987514511782
S09,blue,purple,purple,630.4987514511782
S09,blue,purple,purple,649.4797435929964
S09,blue,purple,purple,649.4797435929964
S09,blue,purple,purple,595.9591469485943
S09,blue,purple,purple,595.9591469485943
S09,blue,purple,purple,534.3452461278762
S09,blue,purple,purple,534.3452461278762
S09,blue,purple,purple,579.2234291557759
S09,blue,purple,purple,579.2234291557759
S09,blue,green,green,551.4243966996282
S09,blue,green,green,551.4243966996282
S09,blue,green,green,652.2378042048844
S09,blue,green,green,652.2378042048844
S09,blue,green,green,603.3431985227055
S09,blue,green,green,603.3431985227055
S09,blue,green,green,544.8618366630109
S09,blue,green,green,544.8618366630109
S09,blue,green,green,699.6645211478613
S09,blue,green,green,699.6645211478613
S09,blue,red,red,686.7700697020947
S09,blue,red,NA,NA
S09,blue,red,red,640.3785871807029
S09,blue,red,red,640.3785871807029
S09,blue,red,red,629.8194652869439
S09,blue,red,red,629.8194652869439
S09,blue,red,red,598.5084915098889
S09,blue,red,red,598.5084915098889
S09,blue,red,red,519.0218747797463
S09,blue,red,red,519.0218747797463
S09,blue,brown,brown,568.5438516596976
S09,blue,brown,blue,568.5438516596976
S09,blue,brown,brown,665.5483860259767
S09,blue,brown,brown,665.5483860259767
S09,blue,brown,brown,724.8815704718041
S09,blue,brown,brown,724.8815704718041
S09,blue,brown,brown,447.0383558077902
S09,blue,brown,brown,447.0383558077902
S09,blue,brown,brown,501.23289274299515
S09,blue,brown,brown,501.23289274299515
S09,purple,blue,blue,383.0407218120218
S09,purple,blue,blue,383.0407218120218
S09,purple,blue,blue,599.1051054390754
S09,purple,blue,blue,599.1051054390754
S09,purple,blue,NA,NA
S09,purple,blue,blue,531.5849336485167
S09,purple,blue,blue,624.1700999476401
S09,purple,blue,blue,624.1700999476401
S09,purple,blue,blue,591.4856371205054
S09,purple,blue,blue,591.4856371205054
S09,purple,purple,purple,531.8202210279314
S09,purple,purple,purple,531.8202210279314
S09,purple,purple,purple,614.3501449938532
S09,purple,purple,purple,614.3501449938532
S09,purple,purple,purple,545.8495941982221
S09,purple,purple,purple,545.8495941982221
S09,purple,purple,purple,558.5425227490787
S09,purple,purple,purple,558.5425227490787
S09,purple,purple,purple,467.3243080488191
S09,purple,purple,purple,467.3243080488191
S09,purple,green,green,666.2810182626096
S09,purple,green,green,666.2810182626096
S09,purple,green,green,449.0395555747562
S09,purple,green,green,449.0395555747562
S09,purple,green,green,602.7827794155702
S09,purple,green,green,602.7827794155702
S09,purple,green,NA,NA
S09,purple,green,green,477.05183030485733
S09,purple,green,green,679.1549389100343
S09,purple,green,green,679.1549389100343
S09,purple,red,red,621.0747023896478
S09,purple,red,red,621.0747023896478
S09,purple,red,red,613.9016975687842
S09,purple,red,red,613.9016975687842
S09,purple,red,red,717.8707211812018
S09,purple,red,red,717.8707211812018
S09,purple,red,red,602.3237452821377
S09,purple,red,red,602.3237452821377
S09,purple,red,NA,NA
S09,purple,red,red,621.6354708673571
S09,purple,brown,brown,598.9541088482273
S09,purple,brown,brown,598.9541088482273
S09,purple,brown,brown,555.4977724283902
S09,purple,brown,brown,555.4977724283902
S09,purple,brown,brown,635.3624033773904
S09,purple,brown,brown,635.3624033773904
S09,purple,brown,brown,630.4727987866258
S09,purple,brown,brown,630.4727987866258
S09,purple,brown,brown,528.8845929742456
S09,purple,brown,purple,528.8845929742456
S09,green,blue,blue,647.0066443922952
S09,green,blue,blue,647.0066443922952
S09,green,blue,blue,664.7902702779688
S09,green,blue,blue,664.7902702779688
S09,green,blue,blue,648.0797596179815
S09,green,blue,blue,648.0797596179815
S09,green,blue,blue,748.1058784453343
S09,green,blue,blue,748.1058784453343
S09,green,blue,blue,598.3212166585041
S09,green,blue,blue,598.3212166585041
S09,green,purple,purple,541.8594738388526
S09,green,purple,purple,541.8594738388526
S09,green,purple,purple,611.1381115012166
S09,green,purple,purple,611.1381115012166
S09,green,purple,purple,678.3347675252778
S09,green,purple,green,678.3347675252778
S09,green,purple,purple,729.1123023699777
S09,green,purple,NA,NA
S09,green,purple,purple,664.0347744747997
S09,green,purple,purple,664.0347744747997
S09,green,green,green,568.7648675918296
S09,green,green,green,568.7648675918296
S09,green,green,green,539.5805378764998
S09,green,green,NA,NA
S09,green,green,green,523.828389211563
S09,green,green,green,523.828389211563
S09,green,green,NA,NA
S09,green,green,green,522.6796262388807
S09,green,green,green,521.742721065682
S09,green,green,green,521.742721065682
S09,green,red,red,682.3724557913669
S09,green,red,NA,NA
S09,green,red,red,511.8616751717429
S09,green,red,red,511.8616751717429
S09,green,red,red,640.649293371463
S09,green,red,red,640.649293371463
S09,green,red,red,523.6745015215772
S09,green,red,red,523.6745015215772
S09,green,red,red,657.7369781193888
S09,green,red,red,657.7369781193888
S09,green,brown,brown,560.838909221431
S09,green,brown,brown,560.838909221431
S09,green,brown,brown,629.4246806372387
S09,green,brown,brown,629.4246806372387
S09,green,brown,brown,623.3946826686064
S09,green,brown,brown,623.3946826686064
S09,green,brown,brown,571.4973501866036
S09,green,brown,brown,571.4973501866036
S09,green,brown,brown,616.8539759045494
S09,green,brown,brown,616.8539759045494
S09,red,blue,blue,563.058932035714
S09,red,blue,NA,NA
S09,red,blue,blue,628.8974402673807
S09,red,blue,blue,628.8974402673807
S09,red,blue,blue,600.9147933756616
S09,red,blue,blue,600.9147933756616
S09,red,blue,blue,700.3487751112278
S09,red,blue,blue,700.3487751112278
S09,red,blue,blue,543.8990105694163
S09,red,blue,blue,543.8990105694163
S09,red,purple,purple,713.0631330909257
S09,red,purple,purple,713.0631330909257
S09,red,purple,purple,690.912880757286
S09,red,purple,purple,690.912880757286
S09,red,purple,purple,574.2454540109054
S09,red,purple,purple,574.2454540109054
S09,red,purple,red,537.560598897777
S09,red,purple,red,537.560598897777
S09,red,purple,purple,572.7210426916329
S09,red,purple,purple,572.7210426916329
S09,red,green,green,567.8438112642617
S09,red,green,green,567.8438112642617
S09,red,green,green,549.2761960376847
S09,red,green,green,549.2761960376847
S09,red,green,red,579.9338814551045
S09,red,green,green,579.9338814551045
S09,red,green,green,727.4486034183997
S09,red,green,green,727.4486034183997
S09,red,green,green,625.3779437542864
S09,red,green,NA,NA
S09,red,red,red,525.2679375242958
S09,red,red,red,525.2679375242958
S09,red,red,red,460.5709139406565
S09,red,red,red,460.5709139406565
S09,red,red,red,595.7468436269263
S09,red,red,red,595.7468436269263
S09,red,red,red,591.3472029935027
S09,red,red,red,591.3472029935027
S09,red,red,red,525.769678457975
S09,red,red,red,525.769678457975
S09,red,brown,brown,638.7962695267091
S09,red,brown,brown,638.7962695267091
S09,red,brown,brown,602.8843214619684
S09,red,brown,brown,602.8843214619684
S09,red,brown,brown,475.6888164228235
S09,red,brown,brown,475.6888164228235
S09,red,brown,brown,586.2870035082251
S09,red,brown,brown,586.2870035082251
S09,red,brown,brown,433.45955050727844
S09,red,brown,brown,433.45955050727844
S09,brown,blue,blue,836.2937253394622
S09,brown,blue,blue,836.2937253394622
S09,brown,blue,blue,580.8496718044894
S09,brown,blue,blue,580.8496718044894
S09,brown,blue,blue,614.1979749959474
S09,brown,blue,brown,614.1979749959474
S09,brown,blue,blue,516.2556397927726
S09,brown,blue,blue,516.2556397927726
S09,brown,blue,blue,636.5622674314122
S09,brown,blue,blue,636.5622674314122
S09,brown,purple,purple,580.682986622885
S09,brown,purple,purple,580.682986622885
S09,brown,purple,NA,NA
S09,brown,purple,purple,595.4638885273712
S09,brown,purple,purple,553.5051534832257
S09,brown,purple,purple,553.5051534832257
S09,brown,purple,purple,500.51054868025955
S09,brown,purple,purple,500.51054868025955
S09,brown,purple,purple,636.8657348544037
S09,brown,purple,purple,636.8657348544037
S09,brown,green,green,601.7104176768117
S09,brown,green,green,601.7104176768117
S09,brown,green,green,606.91093892446
S09,brown,green,green,606.91093892446
S09,brown,green,green,500.0537583542959
S09,brown,green,green,500.0537583542959
S09,brown,green,green,498.11882550006266
S09,brown,green,green,498.11882550006266
S09,brown,green,green,561.2699021148776
S09,brown,green,green,561.2699021148776
S09,brown,red,red,640.5588578206989
S09,brown,red,red,640.5588578206989
S09,brown,red,red,641.4530472676264
S09,brown,red,red,641.4530472676264
S09,brown,red,red,703.9999418134507
S09,brown,red,red,703.9999418134507
S09,brown,red,red,529.9225351780372
S09,brown,red,red,529.9225351780372
S09,brown,red,red,714.3388826633844
S09,brown,red,red,714.3388826633844
S09,brown,brown,brown,562.3385191062463
S09,brown,brown,brown,562.3385191062463
S09,brown,brown,brown,615.0686405746965
S09,brown,brown,brown,615.0686405746965
S09,brown,brown,brown,479.82966111764983
S09,brown,brown,brown,479.82966111764983
S09,brown,brown,brown,610.6020182763606
S09,brown,brown,brown,610.6020182763606
S09,brown,brown,brown,620.9746218648954
S09,brown,brown,brown,620.9746218648954
S10,blue,blue,blue,637.1041548269433
S10,blue,blue,blue,637.1041548269433
S10,blue,blue,blue,615.4769471882291
S10,blue,blue,blue,615.4769471882291
S10,blue,blue,blue,692.1121317177492
S10,blue,blue,blue,692.1121317177492
S10,blue,blue,blue,567.2109648790582
S10,blue,blue,blue,567.2109648790582
S10,blue,blue,blue,672.6634803585902
S10,blue,blue,blue,672.6634803585902
S10,blue,purple,purple,719.8628078264751
S10,blue,purple,purple,719.8628078264751
S10,blue,purple,NA,NA
S10,blue,purple,purple,733.0682945542306
S10,blue,purple,purple,715.1202821341562
S10,blue,purple,purple,715.1202821341562
S10,blue,purple,purple,616.851629981508
S10,blue,purple,purple,616.851629981508
S10,blue,purple,blue,681.8568648818275
S10,blue,purple,purple,681.8568648818275
S10,blue,green,green,633.5548345243128
S10,blue,green,green,633.5548345243128
S10,blue,green,green,741.7676681376806
S10,blue,green,green,741.7676681376806
S10,blue,green,green,698.4181455957493
S10,blue,green,green,698.4181455957493
S10,blue,green,green,615.7403814635591
S10,blue,green,green,615.7403814635591
S10,blue,green,green,620.4801486956039
S10,blue,green,green,620.4801486956039
S10,blue,red,red,713.6295176895233
S10,blue,red,NA,NA
S10,blue,red,red,672.4043732294117
S10,blue,red,blue,672.4043732294117
S10,blue,red,red,735.2996391906096
S10,blue,red,red,735.2996391906096
S10,blue,red,red,728.1306094698411
S10,blue,red,blue,728.1306094698411
S10,blue,red,red,758.9616878957102
S10,blue,red,red,758.9616878957102
S10,blue,brown,brown,681.8513565985452
S10,blue,brown,brown,681.8513565985452
S10,blue,brown,brown,692.5943478500245
S10,blue,brown,NA,NA
S10,blue,brown,brown,780.5815334805118
S10,blue,brown,brown,780.5815334805118
S10,blue,brown,brown,648.6329387618006
S10,blue,brown,brown,648.6329387618006
S10,blue,brown,brown,463.1820842604518
S10,blue,brown,brown,463.1820842604518
S10,purple,blue,blue,732.5075177533382
S10,purple,blue,blue,732.5075177533382
S10,purple,blue,blue,693.1370198968017
S10,purple,blue,blue,693.1370198968017
S10,purple,blue,blue,731.4151396422803
S10,purple,blue,blue,731.4151396422803
S10,purple,blue,blue,669.6994623984551
S10,purple,blue,blue,669.6994623984551
S10,purple,blue,blue,791.746991534186
S10,purple,blue,blue,791.746991534186
S10,purple,purple,purple,641.5606072673809
S10,purple,purple,purple,641.5606072673809
S10,purple,purple,purple,550.2886051710234
S10,purple,purple,purple,550.2886051710234
S10,purple,purple,purple,605.9712470814122
S10,purple,purple,purple,605.9712470814122
S10,purple,purple,purple,651.1508719016965
S10,purple,purple,purple,651.1508719016965
S10,purple,purple,purple,587.2174431985865
S10,purple,purple,purple,587.2174431985865
S10,purple,green,green,706.3091217277926
S10,purple,green,green,706.3091217277926
S10,purple,green,green,721.6476231314673
S10,purple,green,green,721.6476231314673
S10,purple,green,green,754.8660830638872
S10,purple,green,green,754.8660830638872
S10,purple,green,green,581.4440218117394
S10,purple,green,green,581.4440218117394
S10,purple,green,green,697.4836582305302
S10,purple,green,NA,NA
S10,purple,red,red,729.0911360564094
S10,purple,red,red,729.0911360564094
S10,purple,red,red,634.1985704334697
S10,purple,red,red,634.1985704334697
S10,purple,red,red,724.0488550930243
S10,purple,red,red,724.0488550930243
S10,purple,red,red,573.2687875319746
S10,purple,red,red,573.2687875319746
S10,purple,red,red,518.1731337997012
S10,purple,red,red,518.1731337997012
S10,purple,brown,NA,NA
S10,purple,brown,brown,672.5334945781607
S10,purple,brown,purple,709.4521781840485
S10,purple,brown,brown,709.4521781840485
S10,purple,brown,brown,774.4554635131819
S10,purple,brown,brown,774.4554635131819
S10,purple,brown,brown,689.4659480965507
S10,purple,brown,brown,689.4659480965507
S10,purple,brown,brown,799.6691191387692
S10,purple,brown,brown,799.6691191387692
S10,green,blue,blue,650.7245735172689
S10,green,blue,blue,650.7245735172689
S10,green,blue,blue,641.6828186071298
S10,green,blue,blue,641.6828186071298
S10,green,blue,blue,702.0654059865246
S10,green,blue,blue,702.0654059865246
S10,green,blue,blue,681.40485162787445
S10,green,blue,blue,681.40485162787445
S10,green,blue,blue,753.3853170700116
S10,green,blue,blue,753.3853170700116
S10,green,purple,purple,585.2885887409948
S10,green,purple,purple,585.2885887409948
S10,green,purple,purple,729.0144848338633
S10,green,purple,purple,729.0144848338633
S10,green,purple,purple,678.0691274436361
S10,green,purple,purple,678.0691274436361
S10,green,purple,purple,765.755390557406
S10,green,purple,purple,765.755390557406
S10,green,purple,purple,761.8194971349303
S10,green,purple,purple,761.8194971349303
S10,green,green,green,735.6627689773258
S10,green,green,green,735.6627689773258
S10,green,green,green,688.9638301549211
S10,green,green,green,688.9638301549211
S10,green,green,green,727.0405168748222
S10,green,green,green,727.0405168748222
S10,green,green,green,670.0876984886294
S10,green,green,green,670.0876984886294
S10,green,green,green,657.7708592603631
S10,green,green,NA,NA
S10,green,red,red,653.8195070214309
S10,green,red,red,653.8195070214309
S10,green,red,red,668.9165473346895
S10,green,red,red,668.9165473346895
S10,green,red,red,739.445943160151
S10,green,red,red,739.445943160151
S10,green,red,red,586.9255129934629
S10,green,red,red,586.9255129934629
S10,green,red,red,668.8644565223976
S10,green,red,red,668.8644565223976
S10,green,brown,brown,597.0210201235434
S10,green,brown,brown,597.0210201235434
S10,green,brown,brown,739.9123256733121
S10,green,brown,brown,739.9123256733121
S10,green,brown,brown,636.9939140419743
S10,green,brown,brown,636.9939140419743
S10,green,brown,brown,653.3925481584863
S10,green,brown,brown,653.3925481584863
S10,green,brown,brown,663.4390436444481
S10,green,brown,NA,NA
S10,red,blue,blue,794.9564866456179
S10,red,blue,NA,NA
S10,red,blue,blue,589.6123599373082
S10,red,blue,blue,589.6123599373082
S10,red,blue,blue,674.7188955268865
